(2, 'pta1')
panel = 1
(0, 'NLO($E_T/4$)')
(7, 1.1780972450961724, 1.0188412853160935, 0.07445856099196058)
(8, 1.335176877775662, 1.0152227339481248, 0.0667664605737519)
(9, 1.4922565104551517, 1.0107181926941111, 0.05646970088248582)
(10, 1.6493361431346414, 1.0065020188495433, 0.0481962905662231)
(11, 1.806415775814131, 0.99958339422192, 0.053167553176403204)
(12, 1.9634954084936207, 0.9931271398651019, 0.07886716532776383)
(13, 2.1205750411731104, 0.9867477084562473, 0.10585779125383177)
(14, 2.2776546738526, 0.9816491321796227, 0.12928027746949367)
(15, 2.4347343065320897, 0.9765927650567775, 0.15270676629076851)
(16, 2.5918139392115793, 0.9739324340252926, 0.16746615486436578)
(17, 2.748893571891069, 0.9686172618269647, 0.1914290499075133)
(18, 2.9059732045705586, 0.9658219232871823, 0.20384133367074386)
(19, 3.0630528372500483, 0.9645376091947432, 0.21010996897377276)
(2, 'NLO($m_t$)')
(0, 0.07853981633974486, 0.9495051888225251, 0.1343080609999172)
(1, 0.2356194490192345, 0.951381576123529, 0.13115575444095384)
(2, 0.39269908169872414, 0.953217652855933, 0.12657343268263732)
(3, 0.5497787143782138, 0.9551451930949912, 0.12216728448979586)
(4, 0.7068583470577035, 0.9581153045903579, 0.1152907696101606)
(5, 0.8639379797371931, 0.9607172847615559, 0.11224320436985935)
(6, 1.0210176124166828, 0.9649842080802958, 0.10768298023464018)
(7, 1.1780972450961724, 0.9697851854355638, 0.10217136276147087)
(8, 1.335176877775662, 0.9735513542536663, 0.09696144713873722)
(9, 1.4922565104551517, 0.9785703276207063, 0.08950629114593855)
(10, 1.6493361431346414, 0.9816302311832741, 0.0834916189544862)
(11, 1.806415775814131, 0.9868165050753954, 0.07473261239584283)
(12, 1.9634954084936207, 0.9907143018541995, 0.06605189050165328)
(13, 2.1205750411731104, 0.9937078417735239, 0.05657424923644572)
(14, 2.2776546738526, 0.9952853599714107, 0.04833015642725358)
(15, 2.4347343065320897, 0.9958458010727218, 0.04239640575251202)
(16, 2.5918139392115793, 0.9947339077629311, 0.058054967255733336)
(17, 2.748893571891069, 0.9942609709347803, 0.07657489268936246)
(18, 2.9059732045705586, 0.9935963676632902, 0.08862736924845094)
(19, 3.0630528372500483, 0.9926297988966569, 0.09469405780730478)
panel = 2
(3, 'skip')
(0, 0.07853981633974486, 1.0, 0.3041067754298046)
(1, 0.2356194490192345, 1.0, 0.30331478133978407)
(2, 0.39269908169872414, 1.0, 0.3007203997569019)
(3, 0.5497787143782138, 1.0, 0.3003495082369634)
(4, 0.7068583470577035, 1.0, 0.30074842955824854)
(5, 0.8639379797371931, 1.0, 0.30127307170051254)
(6, 1.0210176124166828, 1.0, 0.3017508295311462)
(7, 1.1780972450961724, 1.0, 0.30239444931798576)
(8, 1.335176877775662, 1.0, 0.30341624391509936)
(9, 1.4922565104551517, 1.0, 0.30463937679843345)
(10, 1.6493361431346414, 1.0, 0.30547810345481086)
(11, 1.806415775814131, 1.0, 0.3066424201290072)
(12, 1.9634954084936207, 1.0, 0.30776262938189736)
(13, 2.1205750411731104, 1.0, 0.3090117737968081)
(14, 2.2776546738526, 1.0, 0.31036659638511277)
(15, 2.4347343065320897, 1.0, 0.3114065203016314)
(16, 2.5918139392115793, 1.0, 0.3124878116949097)
(17, 2.748893571891069, 1.0, 0.31328669373051055)
(18, 2.9059732045705586, 1.0, 0.31370527644238844)
(19, 3.0630528372500483, 1.0, 0.3141201554099158)
(4, 'skip')
(0, 0.07853981633974486, 1.0, 0.31353247982686216)
(1, 0.2356194490192345, 1.0, 0.31269635433421317)
(2, 0.39269908169872414, 1.0, 0.3100494616374241)
(3, 0.5497787143782138, 1.0, 0.3097148201968336)
(4, 0.7068583470577035, 1.0, 0.3102272427633779)
(5, 0.8639379797371931, 1.0, 0.31087146861128545)
(6, 1.0210176124166828, 1.0, 0.31152242893181015)
(7, 1.1780972450961724, 1.0, 0.3123035018391327)
(8, 1.335176877775662, 1.0, 0.3134863402967063)
(9, 1.4922565104551517, 1.0, 0.31492231056357367)
(10, 1.6493361431346414, 1.0, 0.31596956901997597)
(11, 1.806415775814131, 1.0, 0.3172533187187454)
(12, 1.9634954084936207, 1.0, 0.31856776251878927)
(13, 2.1205750411731104, 1.0, 0.3198910312040568)
(14, 2.2776546738526, 1.0, 0.32139956198410125)
(15, 2.4347343065320897, 1.0, 0.32255208805755076)
(16, 2.5918139392115793, 1.0, 0.3236723699965147)
(17, 2.748893571891069, 1.0, 0.3245990477662608)
(18, 2.9059732045705586, 1.0, 0.32502785060292294)
(19, 3.0630528372500483, 1.0, 0.3254737741985714)
(5, 'skip')
(0, 0.07853981633974486, 1.0, 0.2907696108979396)
(1, 0.2356194490192345, 1.0, 0.29018914273089935)
(2, 0.39269908169872414, 1.0, 0.28793724842944557)
(3, 0.5497787143782138, 1.0, 0.287727947281041)
(4, 0.7068583470577035, 1.0, 0.2882956839363189)
(5, 0.8639379797371931, 1.0, 0.289099366324)
(6, 1.0210176124166828, 1.0, 0.28977703268076604)
(7, 1.1780972450961724, 1.0, 0.29081532995477)
(8, 1.335176877775662, 1.0, 0.29235806925585384)
(9, 1.4922565104551517, 1.0, 0.2941798132391713)
(10, 1.6493361431346414, 1.0, 0.29550506723819936)
(11, 1.806415775814131, 1.0, 0.2973940676527622)
(12, 1.9634954084936207, 1.0, 0.2992061645155293)
(13, 2.1205750411731104, 1.0, 0.30130058923788994)
(14, 2.2776546738526, 1.0, 0.3035747725435347)
(15, 2.4347343065320897, 1.0, 0.30550816914597645)
(16, 2.5918139392115793, 1.0, 0.3074905879701588)
(17, 2.748893571891069, 1.0, 0.308980873912702)
(18, 2.9059732045705586, 1.0, 0.3099551305474362)
(19, 3.0630528372500483, 1.0, 0.31075088928312367)
(0, 'NLO($E_T/4$)')
(0, 0.07853981633974486, 1.6401394421474467, 0.11516958630509577)
(1, 0.2356194490192345, 1.628419680261076, 0.1130126098334241)
(2, 0.39269908169872414, 1.6127124315830035, 0.11014634186474503)
(3, 0.5497787143782138, 1.5886603503366676, 0.10721095984207352)
(4, 0.7068583470577035, 1.5633736688961533, 0.1032665755408616)
